"University_Name","Alumni","Award","Hici","N.S","PUB","PCP"
"King Khalid University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.862547097717735,0.771518740024034,-0.032056418077766
"Tehran University of Medical Sciences",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.589920163005668,0.128405416634559,-0.38369066560772
"Flinders University",1.00282610179067,-0.328047706313226,-0.985931724122569,-0.317293228293602,-0.288156622379079,0.535095594067321
"University of Chile",0.0653737214217169,-0.328047706313226,-0.393489809733051,-0.148076510196457,-0.141994503426926,-0.531150188765443
"University of Halle-Wittenberg",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.246762498696881,-0.799724038711616,0.59181079528183
"The University of Reading",-0.44775810783287,-0.328047706313226,0.198952104656466,0.115149495732435,-0.551248436492955,0.274205668480581
"University of Bayreuth",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.547592219758472,-0.902037521978124,0.954788083054686
"Leibniz University Hannover",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.289090441944077,-0.558556542440563,0.818671600139865
"Saarland University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.185680225329156,-0.682794343549893,0.898072881840178
"Technical University Darmstadt",0.805467705923525,-0.328047706313226,-0.985931724122569,0.0023383503343386,-0.514707906754917,1.034189364755
"University of Surrey",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.467708088824397,-0.22238366885061,0.376293030666697
"Hannover Medical School",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.289090441944077,-0.507399800807309,1.21567800864143
"University of Kent",1.39754289352497,-0.328047706313226,0.0440057578161306,-0.345496014643126,-0.799724038711616,0.0813739843512515
"The University of Dundee",-0.44775810783287,-0.328047706313226,0.463272343384097,0.0211402079006881,-0.997042899297023,0.342263909937992
"University of Warsaw",1.39754289352497,-0.328047706313226,-0.985931724122569,0.0493429942502122,-0.112762079636494,-0.928156597267004
"University of Belgrade",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.524113661523445,0.581507985386235,-0.12280074002098
"Istanbul University",1.24952409662461,-0.328047706313226,-0.985931724122569,-0.524113661523445,0.252643217743889,-0.270260263178702
"Indian Institute of Science",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.317293228293602,0.588816091333842,-0.12280074002098
"University of Szeged",0.9041469038571,1.17043616118222,-0.985931724122569,-0.665127593271066,-0.872805098187693,-0.758010993623478
"Polytechnic University of Valencia",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.336095085859951,-0.171226927217356,-0.474434987550934
"CUNY Graduate School and University Center",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.0587439230333868,-0.865496992240085,0.727927278196651
"University of Ulsan",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.571118305439319,-0.105453973688887,-0.213545061964194
"Pusan National University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.21388301167868,0.18687026421542,-0.292946343664506
"Kyungpook National University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.279689513160903,0.164945946372597,-0.292946343664506
"University of Côte d'Azur",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.547592219758472,-0.412394423488409,-0.179515941235488
"Kyung Hee University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.524113661523445,0.449962078329296,-0.134143780263882
"University of Seville",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.495910875173921,0.252643217743889,-0.678609711923165
"Guangzhou Medical University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.561717376656144,0.135713522582166,-0.19085898147839
"Southwest Jiaotong University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.524113661523445,0.998070024399872,-0.474434987550934
"University of Saskatchewan",0.272600037082223,-0.328047706313226,-0.393489809733051,-0.129274652630107,-0.273540410483864,-0.213545061964194
"University of Zagreb",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.383099729775825,0.0845567809489124,-0.429062826579327
"York University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.242085798028204,-0.185843139112571,-0.621894510708657
"University of Roma - Tor Vergata",-0.44775810783287,-0.328047706313226,-0.985931724122569,0.0117392791175133,0.0626324631060896,0.126746145322859
"University of Rennes",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.110472795063758,-0.266232304536256,-0.19085898147839
"National Cheng Kung University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.336095085859951,0.230718899901066,-0.156829860749685
"Macau University of Science and Technology",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.458307160041222,-0.427010635383625,0.467037352609911
"University of Oregon",0.0653737214217169,-0.328047706313226,-0.393489809733051,0.312569000179104,-0.609713284073817,-0.12280074002098
"University of Aveiro",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.627523878138367,-0.353929575907548,0.364949990423795
"The University of Newcastle, Australia",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.505311803957096,-0.156610715322141,0.705241197710848
"University of Johannesburg",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.279689513160903,0.0699405690536974,-0.429062826579327
"National Tsing Hua University",0.696920588196594,-0.328047706313226,-0.393489809733051,-0.420703444908523,-0.397778211593194,-0.168172900992587
"University of Oulu",0.578505550676304,-0.328047706313226,-0.147398552986637,-0.37369880099265,-0.258924198588648,-0.57652234973705
"The Chinese University of Hong Kong, Shenzhen",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.345496014643126,-0.821648356554439,0.26286262823768
"Shaanxi Normal University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.806141525018687,-0.149302609374533,-0.803383154595085
"University of Santiago Compostela",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.110472795063758,-0.302772834274294,-0.349661544879015
"University of Giessen",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.477109017607572,-0.522016012702524,0.659869036739241
"University of Zaragoza",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.317293228293602,-0.171226927217356,-0.519807148522541
"University of KwaZulu-Natal",-0.44775810783287,-0.328047706313226,-0.985931724122569,0.237361569913706,-0.280848516431471,-0.599208430222853
"University of Murcia",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.458307160041222,-0.551248436492955,-0.542493229008344
"University of Navarra",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.3548969434263,-0.690102449497501,0.206147427023171
"Eotvos Lorand University",0.578505550676304,-0.328047706313226,-0.393489809733051,-0.185680225329156,-0.500091694859702,-0.735324913137674
"University of Perugia",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.420703444908523,-0.427010635383625,-0.0207133778348641
"Federal University of Minas Gerais",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.185680225329156,0.201486476110635,-0.361004585121916
"University of Verona",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.665127593271066,-0.53663222459774,0.0927170245941534
"Carleton University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.307892299510427,-0.412394423488409,-0.417719786336425
"University of Guelph",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.524113661523445,-0.397778211593194,-0.224888102207096
"University of La Laguna",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.209158783564182,-0.741259191130755,-0.224888102207096
"University of Nantes",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.204482082895505,-0.390470105645586,-0.57652234973705
"Murdoch University",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.364297872209475,-0.8801132041353,0.716584237953749
"University of Pretoria",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.298491370727252,-0.236999880745825,-0.599208430222853
"Yeungnam University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.862547097717735,-0.171226927217356,-0.134143780263882
"Medical University of Innsbruck",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.411302516125349,-0.967810475506592,0.512409513581518
"Medical University of Graz",-0.44775810783287,0.238239801751912,-0.393489809733051,-0.571118305439319,-0.821648356554439,0.569124714796027
"Federal University of Rio de Janeiro",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.279689513160903,0.18687026421542,-0.38369066560772
"Sejong University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.636924806921542,-0.295464728326687,0.308234789209286
"Aristotle University of Thessaloniki",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.618122949355192,0.0918648868965202,-0.440405866822229
"Moscow Institute of Physics and Technology",1.53569377063198,-0.328047706313226,-0.985931724122569,-0.345496014643126,-0.638945707864247,-0.746667953380576
"Umea University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.110472795063758,-0.273540410483864,-0.349661544879015
"University of Parma",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.552316447872969,-0.580480860283386,-0.100114659535176
"South China Normal University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.561717376656144,0.150329734477381,-0.826069235080888
"Lebanese American University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.994160100682181,-0.156610715322141,-0.57652234973705
"Chongqing Medical University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.721533165970114,0.479194502119727,-0.587865389979951
"Fujian Medical University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.806141525018687,0.354956701010397,-0.38369066560772
"Donghua University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.862547097717735,-0.120070185584102,-0.417719786336425
"Vilnius University",0.272600037082223,-0.328047706313226,-0.393489809733051,-0.166878367762806,-0.690102449497501,-0.860098355809593
"University of Coimbra",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.232684869245029,0.121097310686951,-0.00937033759196218
"University of Ljubljana",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.486509946390746,0.0845567809489124,-0.361004585121916
"Changzhou University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.806141525018687,-0.324697152117117,-0.735324913137674
"University of Tromso",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.176279296545981,-0.456243059174055,-0.38369066560772
"Central China Normal University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.721533165970114,-0.215075562903002,-0.746667953380576
"Beijing University of Posts and Telecommunications",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.994160100682181,0.0260919333680512,-0.599208430222853
"Zhejiang Sci-Tech University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.552316447872969,-0.134686397479318,-0.769354033866379
"Anhui Medical University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.477109017607572,0.340340489115181,0.0586879038654481
"Xi'an University of Technology",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.994160100682181,0.179562158267812,-0.497121068036737
"Qatar University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.69333037962059,-0.368545787802763,-0.678609711923165
"University of Fribourg",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.298491370727252,-0.982426687401808,0.0927170245941534
"Hangzhou Dianzi University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.862547097717735,-0.229691774798217,-0.633237550951558
"University of Minho",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.665127593271066,-0.368545787802763,-0.179515941235488
"University of Bath",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.119873723846933,-0.34662146995994,0.0246587831367427
"Tampere University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.242085798028204,-0.156610715322141,-0.565179309494148
"Vellore Institute of Technology",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.994160100682181,0.245335111796281,-0.349661544879015
"Chonnam National University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.242085798028204,-0.0981458677412794,-0.417719786336425
"University of Salamanca",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.185680225329156,-0.507399800807309,-0.326975464393211
"Rensselaer Polytechnic Institute",0.696920588196594,-0.328047706313226,-0.147398552986637,-0.166878367762806,-1.3551400907298,0.194804386780269
"Medical University of South Carolina",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.806141525018687,-0.500091694859702,1.0568754452408
"Oklahoma State University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.458307160041222,-0.456243059174055,-0.463091947308032
"University of Rostock",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.331370857745454,-0.923961839820946,0.716584237953749
"University of Bremen",-0.44775810783287,-0.328047706313226,-0.985931724122569,0.312569000179104,-0.587788966230994,1.0455324049979
"Swansea University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.317293228293602,-0.56586464838817,0.104060064837055
"Kansas State University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.495910875173921,-0.602405178126209,-0.12280074002098
"Tulane University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.185680225329156,-0.44162684727884,-0.531150188765443
"Okayama University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.0634681511478843,-0.56586464838817,-0.735324913137674
"Shandong University of Science and Technology",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.759136881102813,0.164945946372597,-0.758010993623478
"Nanjing University of Chinese Medicine",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.439505302474873,-0.310080940221902,-0.485778027793836
"Baylor University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.317293228293602,-0.675486237602286,-0.440405866822229
"Hebei University of Technology",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.862547097717735,0.0626324631060896,-0.667266671680264
"Tokyo Medical and Dental University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.21388301167868,-0.587788966230994,-0.372347625364818
"Kobe University",0.9041469038571,-0.328047706313226,-0.985931724122569,-0.0540672223647096,-0.302772834274294,-0.621894510708657
"Osaka Metropolitan University",1.00282610179067,-0.328047706313226,-0.393489809733051,-0.401901587342174,-0.551248436492955,-0.746667953380576
"Westlake University",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.773214510554665,-1.05550774687788,-0.814726194837986
"Wenzhou Medical University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.326694157076776,0.398805336696043,-0.406376746093523
"Tianjin Medical University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.721533165970114,0.121097310686951,0.421665191638304
"Harbin Engineering University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.994160100682181,0.230718899901066,-0.57652234973705
"Guizhou University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.524113661523445,0.632664727019488,-0.64458059119446
"Beijing Jiaotong University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.994160100682181,0.376881018853219,-0.542493229008344
"Boston College",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.237361569913706,-0.814340250606831,-0.361004585121916
"Hiroshima University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.0822700087142338,0.0626324631060896,-0.599208430222853
"The University of Texas at Dallas",0.805467705923525,-0.328047706313226,-0.985931724122569,0.0775457805997364,-0.653561919759462,0.13808918556576
"Southwest University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.759136881102813,0.647280938914704,-0.792040114352183
"University of Oklahoma - Norman",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.458307160041222,-0.44162684727884,-0.417719786336425
"Mississippi State University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.298491370727252,-0.697410555445109,-0.38369066560772
"University of North Texas",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.411302516125349,-0.470859271069271,-0.179515941235488
"The University of New Mexico - Albuquerque",-0.44775810783287,-0.328047706313226,-0.985931724122569,0.171555068431483,-0.171226927217356,-0.610551470465755
"Florida International University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.157477438979631,-0.339313364012332,-0.270260263178702
"University of Arkansas at Fayetteville",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.270288584377728,-0.56586464838817,-0.361004585121916
"Auburn University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.0822700087142338,-0.22238366885061,-0.406376746093523
"Binghamton University",-0.44775810783287,1.06589077507788,-0.985931724122569,-0.411302516125349,-1.17974554798721,-0.326975464393211
"Georgia State University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.552316447872969,-0.463551165121663,-0.270260263178702
"University of Maine",-0.44775810783287,1.06589077507788,-0.985931724122569,-0.223283940461855,-1.30398334909655,-0.0660855388064709
"Iowa State University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.185680225329156,0.0187838274204435,-0.429062826579327
"University of California-Merced",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.0305411366838628,-1.13589691230157,0.478380392852813
"San Diego State University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.345496014643126,-0.631637601916639,-0.304289383907408
"Georgetown University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.270288584377728,-0.215075562903002,-0.0433994583206675
"West Virginia University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.072869079931059,-0.375853893750371,-0.519807148522541
"The City College of New York",2.21658023637364,-0.328047706313226,-0.393489809733051,-0.364297872209475,-1.36975630262501,0.07003094410835
"Northern Arizona University",-0.44775810783287,-0.328047706313226,0.463272343384097,0.256163427480056,-1.21628607772525,-0.565179309494148
"Wake Forest University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.580519234222494,-0.427010635383625,-0.950842677752807
"Saint Louis University",-0.44775810783287,0.473466920486662,-0.393489809733051,-0.37369880099265,-0.945886157663769,-0.451748907065131
"University of Konstanz",-0.44775810783287,-0.328047706313226,-0.985931724122569,0.575795006107996,-0.945886157663769,0.761956398925356
"University of Essex",1.32846745497147,-0.328047706313226,-0.393489809733051,-0.505311803957096,-0.733951085183147,-0.179515941235488
"Rush University",-0.44775810783287,-0.328047706313226,0.344783960506193,-0.552316447872969,-0.704718661392716,-0.474434987550934
"University of Strathclyde",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.3548969434263,-0.434318741331232,-0.111457699778078
"INHA University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.636924806921542,-0.551248436492955,-0.440405866822229
"Polytechnic University of Madrid",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.411302516125349,-0.273540410483864,-0.542493229008344
"Qingdao University of Science and Technology",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.994160100682181,-0.193151245060179,-0.83741227532379
"China University of Mining & Technology-Beijing",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.994160100682181,-0.266232304536256,-0.202202021721292
"Universitat Jaume I",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.806141525018687,-0.997042899297023,-0.156829860749685
"Chiba University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.0258644360151854,-0.448934953226448,-0.64458059119446
"Waseda University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.37369880099265,-0.44162684727884,-0.758010993623478
"University of Delhi",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.721533165970114,-0.353929575907548,-0.735324913137674
"Indian Institute of Technology Delhi",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.364297872209475,-0.134686397479318,-0.587865389979951
"University of Science, Malaysia",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.69333037962059,-0.0396810201604177,-0.553836269251246
"Australian Catholic University",-0.44775810783287,-0.328047706313226,0.198952104656466,-0.759136881102813,-1.09204827661592,0.00197270265093932
"Thomas Jefferson University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.477109017607572,-0.522016012702524,0.841357680625669
"University of Maryland, Baltimore County",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.0164635072320108,-1.33321577288698,-0.236231142449997
"University of Nevada - Reno",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.110472795063758,-0.785107826816401,-0.236231142449997
"University of Louisville",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.486509946390746,-0.492783588912094,-0.565179309494148
"Chiang Mai University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.636924806921542,-0.456243059174055,-0.792040114352183
"University of New Hampshire",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.411302516125349,-1.00435100524463,-0.304289383907408
"University of Nevada-Las Vegas",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.0164635072320108,-0.807032144659224,-0.372347625364818
"Medical College of Wisconsin",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.0916709374974085,-0.448934953226448,-0.826069235080888
"University of Southern Queensland",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.655726664487891,-0.967810475506592,0.308234789209286
"Edith Cowan University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.806141525018687,-0.741259191130755,0.557781674553125
"Wenzhou University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.862547097717735,-0.397778211593194,-0.723981872894772
"Yanshan University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.3548969434263,-0.120070185584102,-0.758010993623478
"Konkuk University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.524113661523445,-0.558556542440563,-0.565179309494148
"China University of Petroleum, Beijing",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.524113661523445,-0.0469891261080255,-0.236231142449997
"Polytechnic University of Turin",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.486509946390746,-0.280848516431471,-0.0887716192922747
"Naval Medical University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.37369880099265,-0.448934953226448,-0.758010993623478
"Semmelweis University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.307892299510427,-0.821648356554439,-0.950842677752807
"Northeast Normal University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.665127593271066,-0.448934953226448,-0.916813557024102
"Shanxi University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.176279296545981,-0.302772834274294,-0.928156597267004
"Shandong First Medical University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.721533165970114,0.0699405690536974,-0.758010993623478
"Shandong Agricultural University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.364297872209475,-0.719334873287932,-0.894127476538298
"Northeast Agricultural University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.806141525018687,-0.34662146995994,-0.701295792408969
"Qilu University of Technology",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.862547097717735,-0.163918821269748,-0.916813557024102
"Zhejiang Chinese Medical University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.665127593271066,-0.478167377016878,-0.610551470465755
"Air Force Medical University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.129274652630107,-0.405086317540802,-0.735324913137674
"University of Alicante",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.317293228293602,-0.748567297078362,-0.519807148522541
"Palacký University Olomouc",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.37369880099265,-0.872805098187693,0.194804386780269
"Tarbiat Modares University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.665127593271066,-0.375853893750371,-0.735324913137674
"University of the Balearic Islands",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.514712732740271,-0.938578051716162,-0.0433994583206675
"Fujian Normal University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.589920163005668,-0.448934953226448,-0.984871798481513
"Taiyuan University of Technology",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.862547097717735,0.150329734477381,-0.83741227532379
"North China Electric Power University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.862547097717735,0.238027005848674,-0.633237550951558
"Hebei University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.806141525018687,-0.34662146995994,-0.939499637509906
"Henan Normal University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.561717376656144,-0.456243059174055,-1.07561612042473
"Fujian Agriculture and Forestry University",-0.44775810783287,-0.328047706313226,-0.985931724122569,0.0775457805997364,-0.397778211593194,-0.860098355809593
"Ewha Womans University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.477109017607572,-0.427010635383625,-0.417719786336425
"Duke-NUS Medical School",-0.44775810783287,-0.328047706313226,0.0440057578161306,0.162154139648309,-1.12858880635396,-0.984871798481513
"Marche Polytechnic University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.71213223718694,-0.909345627925731,0.0473448636225465
"The University of Texas at San Antonio",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.571118305439319,-0.638945707864247,-0.542493229008344
"University of Trieste",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.119873723846933,-0.551248436492955,0.206147427023171
"Prince Sattam Bin Abdulaziz University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.994160100682181,0.398805336696043,-0.281603303421604
"Chang Gung University",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.721533165970114,-0.266232304536256,0.274205668480581
"National Sun Yat-Sen University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.674528522054241,-0.631637601916639,-0.111457699778078
"Khalifa University",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.862547097717735,-0.573172754335778,-0.803383154595085
"COMSATS University Islamabad",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.721533165970114,0.128405416634559,-0.440405866822229
"North-West University",0.578505550676304,-0.328047706313226,-0.393489809733051,-0.458307160041222,-0.704718661392716,-0.882784436295397
"Addis Ababa University",1.17058073827775,-0.328047706313226,-0.985931724122569,-0.420703444908523,-0.726642979235539,-0.860098355809593
"University of Haifa",-0.44775810783287,-0.328047706313226,-0.985931724122569,-0.19508115411233,-0.390470105645586,0.126746145322859
"Università Della Svizzera Italiana",-0.44775810783287,-0.328047706313226,-0.147398552986637,0.190356925997833,-1.44283736210109,0.126746145322859
"Manchester Metropolitan University",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.505311803957096,-0.828956462502047,-0.621894510708657
"University of Natural Resources and Life Sciences, Vienna",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.505311803957096,-0.945886157663769,0.410322151395402
"Bielefeld University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.571118305439319,-0.690102449497501,0.467037352609911
"Bangor University",0.578505550676304,-0.328047706313226,-0.147398552986637,-0.458307160041222,-1.30398334909655,0.104060064837055
"University of Luxembourg",-0.44775810783287,-0.328047706313226,0.0440057578161306,-0.307892299510427,-0.814340250606831,-0.9054705167812
"Technical University of Braunschweig",0.696920588196594,-0.328047706313226,-0.985931724122569,-0.401901587342174,-0.902037521978124,0.478380392852813
"University of Luebeck",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.232684869245029,-1.12128070040635,0.183461346537367
"University of Galway",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.298491370727252,-0.668178131654678,-0.860098355809593
"Hong Kong Baptist University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.364297872209475,-0.712026767340324,-0.463091947308032
"University of Tartu",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.129274652630107,-0.631637601916639,-0.848755315566692
"University of Iceland",-0.44775810783287,-0.328047706313226,-0.393489809733051,0.0117392791175133,-0.8801132041353,-0.962185717995709
"Ural Federal University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.759136881102813,-0.25161609264104,-0.667266671680264
"Brescia University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.552316447872969,-0.653561919759462,0.172118306294466
"Liverpool John Moores University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.157477438979631,-0.814340250606831,-0.712638832651871
"Dalian Maritime University",-0.44775810783287,-0.328047706313226,-0.393489809733051,-0.862547097717735,-0.295464728326687,-0.769354033866379
"University of Graz",0.805467705923525,-0.328047706313226,-0.985931724122569,-0.223283940461855,-1.04089153498267,-0.00937033759196218
"Colorado School of Mines",-0.44775810783287,-0.328047706313226,-0.147398552986637,-0.279689513160903,-1.20166986583004,0.160775266051564
